comment_id	comment_text	Label	Rationale	model_prediction
349603	"Those that claim ""a religion of peace"" are either ignorant or liars. They have either not read the 'book' or studied history. The man himself claimed his victory was through terror."	Toxic	['ignorant', 'liars']	Toxic
349696	First, what is IMHO? Second, i dont recall him saying he watched TV earning ur comment. Third, if u r saying that we watch to much stupid stuff, and i consider a lot of tv to be stupid, rather than reading and having informative conversations with others to learn about the world around us then id have to say that i do agree with u on ur point. I hope i said that correctly. If i didnt, ur a smart man.. U can figure out what im saying. Also, i toom my glasses off so im not sure that it all the tect looks correct. Boy i need to clean out my cat box!	Toxic	['stupid', 'irst, wh', 'if u r saying that we watch to much stupid stuf']	Toxic
349795	Quinn Bennett where did you get your infor, this little jerk was born in Afghanistan his birth certificate is fake, look it up for your self, you find it in his life history. Real name is Omar Mir Seddique Matteen.	Toxic	['jerk']	Toxic
349889	"You understand that for some...a person who constantly spews hatred and dehumanization, now preaching about ""ostracizing so many labeling them as pond scum"" and ""our attitude toward each other""...can come off as hypocritical, condescending, ignorant etc etc"	Toxic	['ignorant']	Toxic
349900	There is a difference between concealed tats and visible tats.  I am in favor of banning tats from view in the workplace because while a happy teddy bear at is inoffensive, I don't want the drama of some moron expressing their alliance with the KKK in ink.	Toxic	['moron', 'KKK']	Toxic
350343	Pro-gun vs. Anti-gun. Anti-establishment vs. Establishment. Anti-Illegal Immigration vs. Pro-Illegal Immigration. Further (better) vetting of immigrants vs. Letting them in with the same system. Call out people that sexually assault/rape vs. Protect/cover up for sexual assaults/rape. Pretty distinct differences. Your vote. Your choice. Choose wisely.	Toxic	['Pretty', 'sexually assault/rape', 'assaults/rape']	Toxic
350569	Fuck Swanson group !!!	Toxic	['Fuck']	Toxic
350877	You're a piece of racist garbage, Kearon. PLEASE GO AWAY FOREVER	Toxic	['piece of racist garbage', 'garbage']	Toxic
350951	Damn, you racist!	Toxic	['racist', 'Damn']	Toxic
351334	"Chris Pryor said the tax incremental financing is so ""very difficult"" for the public to understand that there shouldn't be a public vote.  In other words, he is suggesting that the public is too stupid to understanding what they're voting on.  What an insult!  So the city's arrogance rears its ugly head once again. Listen and watch him make this insult:  Slide bar-time is 41:50 http://ceapps.eugene-or.gov/CEWebcast/WebCast/Play.aspx?mid=2989"	Toxic	['ugly', 'stupid']	Toxic
351683	Stu, it's difficult to respond to the stupidity of your remark.	Toxic	['stupidity']	Toxic
352158	BS Travis. Last jerk that grabbed me by the arm to yell at me I cocked back on and told him to let go of me. He did. Then I informed him if he pulled that sh** again I was going to lay his ass out. He never treated anyone that way again.  And BTW, it's known as a hostile work environment. The boss in the article's scenario is a passive-aggressive SOB, straight up.	Toxic	['that', 'sh**']	Toxic
352653	"It's too bad Walker won't curb his spending of billions on the ""study"" of the  so called natural gas pipeline.  When he was campaigning ...........seems like all he could do was complain about the useless studies that the state spent money on.    Seems as though he's outspending all of those studies on HIS useless study."	Toxic	['useless study', 'useless studies', 'useless']	Toxic
353139	"Repeal SB21, put it all on the table, the Dems need to force this issue into another special session if need be. The oil tax credits need to go before any dividend or income taxes are discussed. As for the "" pig headed "" remark. It's all about the lipstick, and what shade she's sporting today."	Toxic	['pig headed']	Toxic
353180	Is it as stupid as the House Republicans holding 57 votes to repeal the Affordable Care Act despite zero chance Obama signing it?	Toxic	['stupid', 'Republicans', 'ct despite']	Toxic
353239	also, not to be crazy, high, suicidal, or stupid.	Toxic	['stupid', 'suicidal', 'high']	Toxic
353397	Congrats on your most imbecilic post yet! You obviously have never seen a methhead.	Toxic	['methhead', 'imbecilic', 'Congrats on your most imbecilic post yet']	Toxic
353558	"You just made a fool of yourself - weed had nothing to do with his horrific torture of this child.  Those open sores are a result of METH use.  Btw, weed is legal now - try to have a better understanding of the effects before you connect it again to another heinous crime such as this.  We should all wish that ""weed"" would become the recreational drug of choice over meth, heroine, prescription pills and YES, alcohol! Never knew a pothead that tortured a child."	Toxic	['fool', 'horrific torture']	Toxic
353679	These oil soaked clowns in the legislative majorities have drug this out for 5 months now and this is the best they can come up with. If I were Walker I'd plant their asses in Anchorage where the public can get to them for as long as it takes and for as many special sessions as it takes. They've already cost us millions and millions of dollars on garbage that we'll never see a dimes worth of return on, hold their feet to fire until they accomplish the one thing they are paid to do, that is to come up with a viable and sustainable budget FOR THE PEOPLE.	Toxic	['asses', 'clowns', 'garbage']	Toxic
353728	This is either dumb or stupid. The issue most folks have is not with the size of the PFD, but the fact that we are giving up any of our PFD while we throw money at wealthy oil companies in the form of tax deductions. If the Senate will pass the Wilson-Seaton oil tax bill, am sure the house will get behind the senate PFD bill. It is called compromise.	Toxic	['stupid', 'either', 'dumb']	Toxic
354234	"Once again...a person who advocates for dehumanization and spews a nonstop stream of hatred - who then preaches about respecting other humans comes off as hypocritical and ignorant.  (Oops, there I go again with my ""deranged"" ""evil"" ""harassment"")  By the way, what is with your affinity for the term ""pond scum""?"	Toxic	"['hypocritical and ignorant', 'By the way, what is with your affinity for the term ""pond scum']"	Toxic
354505	You sound more than happy to vote for a criminal and serial liar, you might as well tell that 6th grader of yours crime really does pay. As for your comment of someone from the terrorist watch list buying a weapon. You can blame your own government for that, the information was sent in, the FBI investigated him twice, he was on a list yet the clowns that run the government didn’t put a hold on him. Duh! And people want the government in charge of their healthcare. Insanity at its best!	Toxic	['serial liar', 'criminal', 'liar', 'Insanity']	Toxic
354547	You are what we call the stupid home piece.  If he can't get some strange you are always available and willing - regardless of how bad you are treated,.	Toxic	['stupid']	Toxic
354635	Those that make unproductive comments are pond scum.	Toxic	['scum', 'pond']	Toxic
354731	nice try kennedy, totally ridiculous comparisons.	Toxic	['ridiculous comparisons', 'ridiculous']	Toxic
354738	Trappers are the worst of humans. Coke Wallace is the worst of trappers.	Toxic	['trappers', 'Coke Wallace is the worst of trappers', 'Trappers are the worst of humans']	Toxic
355565	Hard to feel sorry for folks who have been making State of Alaska union wages with over-sized health and retirement benefits but instead of preparing for the day when they would not be in the same position by saving money and eschewing expensive adult toys got themselves into debt. Now the rest of us pay for their childish greed and idiocy.	Toxic	['idiocy']	Toxic
355656	Liberalism is a mental disorder.  Where's nurse Ratched when you need her?	Toxic	['Liberalism is a mental disorder', 'mental disorder']	Toxic
355792	Sullivan supports a racist for President of the United States.	Toxic	['racist']	Toxic
356235	Your racist bigotry against all religions except christian and all government except pure conservative Republican no matter the topic spews forth again.  Obama is to blame for everything being a black man daring to hold the highest office in the land.  If only more Bush, Trump, Cruz, ad nauseum were in charge, the nation would be just hunky dory.  Stupid.	Toxic	['Stupid', 'black man']	Toxic
356306	It was probably some liberal hypocrite who judged my comment as politically incorrect  and uncivil because it hurt their feelings.	Toxic	['hypocrite', 'judged', 'liberal']	Toxic
